state,district,enrol_age_0_5,enrol_age_5_17,enrol_age_18_greater,demo_demo_age_5_17,demo_demo_age_17_,bio_bio_age_5_17,bio_bio_age_17_,total_enrol,total_updates,update_intensity,update_zscore
Punjab,S.A.S Nagar,493.0,164.0,48.0,0.0,0.0,0.0,0.0,705.0,0.0,0.0,-0.6153528253919376
Punjab,S.A.S Nagar(Mohali),241.0,36.0,0.0,50.0,2271.0,351.0,2384.0,277.0,5056.0,18.18705035971223,-0.1962923455380129
Punjab,SAS Nagar (Mohali),2398.0,493.0,62.0,4590.0,53482.0,30755.0,27086.0,2953.0,115913.0,39.23933649289099,0.28878802508298806
Punjab,Sangrur,2087.0,203.0,39.0,1404.0,28511.0,37125.0,45345.0,2329.0,112385.0,48.23390557939914,0.49603814882053643
Punjab,Shaheed Bhagat Singh Nagar,801.0,101.0,44.0,569.0,5775.0,13729.0,16771.0,946.0,36844.0,38.90601900739176,0.2811078250145686
Punjab,Sri Muktsar Sahib,1157.0,150.0,8.0,1544.0,20147.0,25553.0,30670.0,1315.0,77914.0,59.20516717325228,0.748834619781415
Punjab,Tarn Taran,2646.0,273.0,20.0,1156.0,26259.0,26674.0,54028.0,2939.0,108117.0,36.77448979591837,0.2319937775733522
Puttenahalli,5th cross,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.592311129703767
Raja Annamalai Puram,Near Dhyana Ashram,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.592311129703767
Rajasthan,Ajmer,9200.0,2787.0,148.0,12323.0,111713.0,78270.0,63588.0,12135.0,265894.0,21.909525379037575,-0.11052020893590093
Rajasthan,Alwar,15764.0,7314.0,305.0,15411.0,129333.0,124960.0,98489.0,23383.0,368193.0,15.745509750256586,-0.2525495812714007
Rajasthan,Balotra,1.0,0.0,0.0,26.0,477.0,0.0,6.0,1.0,509.0,254.5,5.248758727247507
Rajasthan,Banswara,4203.0,3030.0,30.0,5054.0,96240.0,52757.0,40954.0,7263.0,195005.0,26.845401982378856,0.003210757712650522
Rajasthan,Baran,4532.0,1658.0,77.0,6373.0,72385.0,41044.0,39212.0,6267.0,159014.0,25.36917677089981,-0.03080397437745512
Rajasthan,Barmer,10522.0,5233.0,96.0,9913.0,101808.0,114905.0,81860.0,15851.0,308486.0,19.46038354781731,-0.16695258970804738
Rajasthan,Beawar,1.0,0.0,0.0,24.0,486.0,2.0,6.0,1.0,518.0,259.0,5.352446357844275
Rajasthan,Bharatpur,10236.0,6643.0,175.0,9983.0,95080.0,78011.0,63144.0,17054.0,246218.0,14.436704778657285,-0.2827066671421567
Rajasthan,Bhilwara,7865.0,3035.0,183.0,7046.0,90693.0,63856.0,56163.0,11083.0,217758.0,19.646156622158067,-0.1626720630620318
Rajasthan,Bikaner,7464.0,5620.0,199.0,9014.0,72638.0,62218.0,68653.0,13283.0,212523.0,15.998419150858176,-0.24672211982606118
Rajasthan,Bundi,3414.0,1334.0,124.0,4316.0,44385.0,32954.0,29903.0,4872.0,111558.0,22.893084342294273,-0.08785734261316744
Rajasthan,Chittaurgarh,286.0,70.0,1.0,86.0,1979.0,569.0,1669.0,357.0,4303.0,12.019553072625698,-0.33840194118467914
Rajasthan,Chittorgarh,3698.0,2160.0,128.0,5411.0,56413.0,35481.0,27117.0,5986.0,124422.0,20.782027726741273,-0.13649966672923924
Rajasthan,Churu,7888.0,4732.0,160.0,8045.0,68052.0,67446.0,65778.0,12780.0,209321.0,16.37751349659651,-0.23798714327445233
Rajasthan,Dausa,4277.0,1807.0,49.0,6047.0,44220.0,56018.0,50312.0,6133.0,156597.0,25.52934463645256,-0.0271134351603648
Rajasthan,Deeg,13.0,36.0,12.0,22.0,226.0,4.0,138.0,61.0,390.0,6.290322580645161,-0.4704131267082832
Rajasthan,Deeg ,1.0,7.0,0.0,95.0,956.0,3.0,13.0,8.0,1067.0,118.55555555555556,2.116368207861189
Rajasthan,Dhaulpur,93.0,46.0,0.0,15.0,473.0,117.0,283.0,139.0,888.0,6.3428571428571425,-0.46920264131268347
Rajasthan,Dholpur,5719.0,2711.0,150.0,8855.0,68700.0,47710.0,26707.0,8580.0,151972.0,17.710290175970165,-0.2072777086080339
Rajasthan,Didwana-Kuchaman,2.0,0.0,0.0,66.0,654.0,1.0,7.0,2.0,728.0,242.66666666666666,4.976098661604153
Rajasthan,Dungarpur,3869.0,2649.0,53.0,4330.0,90978.0,51452.0,35106.0,6571.0,181866.0,27.672854534388314,0.02227666761245269
Rajasthan,Ganganagar,4186.0,1276.0,42.0,5528.0,63690.0,46082.0,56446.0,5504.0,171746.0,31.198183469573117,0.10350622413768377
Rajasthan,Hanumangarh,3628.0,1271.0,41.0,6898.0,70339.0,43250.0,53383.0,4940.0,173870.0,35.18923294879579,0.1954667717143648
Rajasthan,Jaipur,21436.0,8976.0,734.0,29544.0,245796.0,158293.0,197591.0,31146.0,631224.0,20.265964619385496,-0.1483906358048228
Rajasthan,Jaisalmer,1683.0,1120.0,51.0,2104.0,19280.0,25276.0,19701.0,2854.0,66361.0,23.243782837127846,-0.07977665461691275
Rajasthan,Jalor,7882.0,5875.0,234.0,4265.0,62425.0,51608.0,48178.0,13991.0,166476.0,11.89794168096055,-0.34120407386364243
Rajasthan,Jalore,298.0,183.0,13.0,57.0,979.0,3.0,17.0,494.0,1056.0,2.1333333333333333,-0.5661972079238401
Rajasthan,Jhalawar,4978.0,2002.0,56.0,6231.0,74861.0,42460.0,37652.0,7036.0,161204.0,22.908057410828476,-0.08751233772448419
Rajasthan,Jhunjhunu,210.0,101.0,0.0,140.0,2602.0,541.0,1400.0,311.0,4683.0,15.009615384615385,-0.26950583530314465
Rajasthan,Jhunjhunun,5749.0,1776.0,86.0,5831.0,48821.0,48082.0,62310.0,7611.0,165044.0,21.68208092485549,-0.11576091483512661
Rajasthan,Jodhpur,14563.0,6724.0,928.0,11482.0,128488.0,114854.0,104179.0,22215.0,359003.0,16.15965970471732,-0.2430068640514467
Rajasthan,Karauli,5857.0,2670.0,109.0,7277.0,51169.0,49784.0,31187.0,8636.0,139417.0,16.14183165450967,-0.24341765255904482
Rajasthan,Khairthal-Tijara,0.0,0.0,0.0,73.0,984.0,4.0,11.0,0.0,1072.0,1072.0,24.085344952327056
Rajasthan,Kota,5545.0,1876.0,104.0,9075.0,83991.0,47161.0,46193.0,7525.0,186420.0,24.770130215253786,-0.0446070228156976
Rajasthan,Kotputli-Behror,0.0,0.0,0.0,49.0,480.0,1.0,6.0,0.0,536.0,536.0,11.73499606346756
Rajasthan,Nagaur,11618.0,5441.0,208.0,10343.0,93084.0,104709.0,100659.0,17267.0,308795.0,17.88249942089414,-0.20330971559180605
Rajasthan,Pali,6300.0,2696.0,118.0,5398.0,60939.0,70502.0,85408.0,9114.0,222247.0,24.382556226001096,-0.05353738473270843
Rajasthan,Phalodi,0.0,0.0,0.0,14.0,190.0,0.0,2.0,0.0,206.0,206.0,4.131236486371227
Rajasthan,Pratapgarh,2643.0,1133.0,18.0,3448.0,45108.0,32886.0,23401.0,3794.0,104843.0,27.6266139657444,0.02121120650131167
Rajasthan,Rajsamand,3078.0,1405.0,29.0,4623.0,42547.0,33770.0,28192.0,4512.0,109132.0,24.181697318856635,-0.05816551454738964
Rajasthan,Salumbar,1.0,0.0,0.0,20.0,193.0,0.0,1.0,1.0,214.0,107.0,1.8501086132423277
Rajasthan,Sawai Madhopur,4575.0,2083.0,86.0,4617.0,40538.0,42901.0,38521.0,6744.0,126577.0,18.766048925129727,-0.18295123678977554
Rajasthan,Sikar,8163.0,3061.0,176.0,9034.0,69303.0,73998.0,87615.0,11400.0,239950.0,21.046399438645732,-0.13040809419497595
Rajasthan,Sirohi,5500.0,4853.0,379.0,3803.0,37490.0,35757.0,34393.0,10732.0,111443.0,10.38321065871611,-0.3761060451276306
Rajasthan,Tonk,4198.0,1656.0,61.0,5975.0,50653.0,41737.0,38186.0,5915.0,136551.0,23.081643002028397,-0.08351263135620443
Rajasthan,Udaipur,8641.0,6073.0,192.0,8940.0,118552.0,95310.0,84468.0,14906.0,307270.0,20.612463943113973,-0.14040670383131432
Sikkim,East,215.0,153.0,2.0,406.0,5461.0,2428.0,3095.0,370.0,11390.0,30.700808625336926,0.09204586433384215
Sikkim,East Sikkim,184.0,136.0,19.0,349.0,3164.0,2607.0,1482.0,339.0,7602.0,22.358823529411765,-0.10016761768172089
Sikkim,Mangan,0.0,2.0,1.0,0.0,67.0,0.0,0.0,3.0,67.0,16.75,-0.22940442261507835
Sikkim,Namchi,3.0,7.0,14.0,6.0,276.0,0.0,5.0,24.0,287.0,11.48,-0.35083415889173797
Sikkim,North,34.0,10.0,0.0,46.0,397.0,152.0,155.0,44.0,750.0,16.666666666666668,-0.23132456392242587
Sikkim,North Sikkim,45.0,17.0,0.0,59.0,387.0,636.0,282.0,62.0,1364.0,21.650793650793652,-0.1164818266829719
Sikkim,South,88.0,108.0,1.0,156.0,3583.0,1018.0,2032.0,197.0,6789.0,34.28787878787879,0.17469804343124878
Sikkim,South Sikkim,187.0,247.0,25.0,133.0,1276.0,1299.0,754.0,459.0,3462.0,7.526086956521739,-0.4419390200170529
Sikkim,West,92.0,111.0,5.0,194.0,2359.0,1530.0,2054.0,208.0,6137.0,29.363636363636363,0.06123514799707484
Sikkim,West Sikkim,206.0,256.0,39.0,206.0,1815.0,2262.0,1029.0,501.0,5312.0,10.581673306772908,-0.37153312918563725
Tamil Nadu,Ariyalur,1927.0,405.0,80.0,4536.0,18815.0,31344.0,46129.0,2412.0,100824.0,41.78367177786987,0.34741382444814645
Tamil Nadu,Chengalpattu,862.0,319.0,72.0,2251.0,19282.0,3965.0,2283.0,1253.0,27781.0,22.15390749601276,-0.10488923056492779
Tamil Nadu,Chennai,7686.0,2159.0,198.0,17927.0,130441.0,112681.0,120349.0,10043.0,381398.0,37.972720031859815,0.25960303403428
Tamil Nadu,Coimbatore,7139.0,1804.0,43.0,13326.0,104412.0,75352.0,144370.0,8986.0,337460.0,37.549794147101366,0.24985810449902543
Tamil Nadu,Cuddalore,7493.0,1093.0,44.0,11218.0,70377.0,90307.0,77798.0,8630.0,249700.0,28.930599003591706,0.051257232925317024
Tamil Nadu,Dharmapuri,4840.0,851.0,48.0,7202.0,34178.0,67201.0,37657.0,5739.0,146238.0,25.47700348432056,-0.028319464059758624
Tamil Nadu,Dindigul,4678.0,1393.0,12.0,8508.0,49069.0,65029.0,121094.0,6083.0,243700.0,40.055884286653516,0.30760267086171134
Tamil Nadu,Erode,4964.0,1045.0,8.0,7821.0,60588.0,64193.0,83302.0,6017.0,215904.0,35.876370887337984,0.21129959499005097
Tamil Nadu,Kallakurichi,877.0,149.0,38.0,1585.0,9205.0,2550.0,2268.0,1064.0,15608.0,14.655399061032863,-0.27766758003891573
Tamil Nadu,Kancheepuram,9629.0,3354.0,67.0,19692.0,121601.0,120462.0,113457.0,13050.0,375212.0,28.749674354455596,0.047088422217433736
Tamil Nadu,Kanchipuram,277.0,89.0,21.0,0.0,8.0,1.0,8.0,387.0,17.0,0.04381443298969072,-0.6143432665602394
Tamil Nadu,Kanniyakumari,2139.0,135.0,1.0,6227.0,32451.0,27515.0,41917.0,2275.0,108110.0,47.5,0.4791277197961708
Tamil Nadu,Kanyakumari,1896.0,92.0,17.0,4020.0,16676.0,21726.0,8022.0,2005.0,50444.0,25.146560319042873,-0.03593343491632295
Tamil Nadu,Karur,3362.0,654.0,3.0,3590.0,23754.0,27884.0,29923.0,4019.0,85151.0,21.1818407960199,-0.12728729565476757
Tamil Nadu,Krishnagiri,4157.0,910.0,8.0,9282.0,52627.0,73365.0,47438.0,5075.0,182712.0,35.995271867612296,0.21403927519455684
Tamil Nadu,Madurai,8875.0,1024.0,39.0,15130.0,90922.0,100202.0,113596.0,9938.0,319850.0,32.18130596639501,0.12615903353364838
Tamil Nadu,Mayiladuthurai,437.0,64.0,1.0,470.0,3132.0,3442.0,867.0,502.0,7911.0,15.727634194831014,-0.25296146437977374
Tamil Nadu,Nagapattinam,3315.0,732.0,0.0,3961.0,34068.0,35304.0,45373.0,4047.0,118706.0,29.324604743083004,0.060335793274068183
Tamil Nadu,Namakkal,4257.0,606.0,9.0,9009.0,36807.0,47020.0,73971.0,4872.0,166807.0,34.230863944182225,0.17338432475308396
Tamil Nadu,Namakkal   *,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6153528253919376
Tamil Nadu,Perambalur,1898.0,232.0,0.0,3307.0,12354.0,25143.0,31894.0,2130.0,72698.0,34.11450023463163,0.1707031075684724
Tamil Nadu,Pudukkottai,5339.0,1670.0,36.0,7347.0,44710.0,52246.0,78060.0,7045.0,182363.0,25.881776894692024,-0.018992798315316282
Tamil Nadu,Ramanathapuram,3318.0,644.0,43.0,5157.0,33134.0,45471.0,54948.0,4005.0,138710.0,34.62556165751373,0.18247882935248527
Tamil Nadu,Ranipet,97.0,13.0,1.0,190.0,1200.0,423.0,214.0,111.0,2027.0,18.098214285714285,-0.19833927932120538
Tamil Nadu,Salem,8417.0,1608.0,224.0,15487.0,90884.0,118161.0,122483.0,10249.0,347015.0,33.85512195121951,0.16472659209397028
Tamil Nadu,Sivaganga,3740.0,685.0,21.0,5391.0,28905.0,43566.0,51624.0,4446.0,129486.0,29.11760737575894,0.055566222927934616
Tamil Nadu,Tenkasi,1150.0,118.0,0.0,1825.0,8195.0,7560.0,2643.0,1268.0,20223.0,15.936170212765957,-0.24815644091449388
Tamil Nadu,Thanjavur,5881.0,1471.0,20.0,11625.0,65210.0,71305.0,98262.0,7372.0,246402.0,33.419503594195035,0.15468920647523143
Tamil Nadu,The Nilgiris,1279.0,430.0,5.0,2420.0,12853.0,22599.0,21505.0,1714.0,59377.0,34.62215743440233,0.18240039027949786
Tamil Nadu,Theni,2908.0,563.0,2.0,4918.0,33858.0,38916.0,47806.0,3473.0,125498.0,36.124928036845134,0.21702677319011385
Tamil Nadu,Thiruvallur,461.0,134.0,10.0,104.0,1719.0,939.0,1958.0,605.0,4720.0,7.788778877887789,-0.4358861527051955
Tamil Nadu,Thiruvarur,3346.0,816.0,3.0,5041.0,32739.0,36203.0,36596.0,4165.0,110579.0,26.543206913106097,-0.003752329111998063
Tamil Nadu,Thoothukkudi,4439.0,877.0,3.0,6827.0,37868.0,70728.0,69133.0,5319.0,184556.0,34.69097744360902,0.1839861199888955
Tamil Nadu,Tiruchirappalli,8396.0,1531.0,5.0,11294.0,62387.0,71253.0,122317.0,9932.0,267251.0,26.90536595187758,0.004592429250094885
Tamil Nadu,Tirunelveli,8303.0,1370.0,2.0,14714.0,65176.0,97249.0,117524.0,9675.0,294663.0,30.452976436544027,0.08633539045794292
Tamil Nadu,Tirupathur,4.0,0.0,0.0,10.0,83.0,50.0,9.0,4.0,152.0,30.4,0.08511472352845173
Tamil Nadu,Tirupattur,944.0,102.0,2.0,1189.0,8163.0,8965.0,3146.0,1048.0,21463.0,20.4604385128694,-0.143909627531873
Tamil Nadu,Tiruppur,5078.0,1109.0,5.0,12574.0,73372.0,71207.0,77565.0,6192.0,234718.0,37.90053285968028,0.2579397191803296
Tamil Nadu,Tiruvallur,8712.0,2665.0,58.0,18319.0,130089.0,125834.0,111959.0,11435.0,386201.0,33.770636586218956,0.1627799060235235
Tamil Nadu,Tiruvannamalai,6556.0,677.0,33.0,9251.0,55967.0,82696.0,58759.0,7266.0,206673.0,28.439933947984038,0.03995147802918579
Tamil Nadu,Tiruvarur,1.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,5.0,2.5,-0.5577485861715109
Tamil Nadu,Tuticorin,1.0,1.0,0.0,0.0,4.0,1.0,5.0,2.0,10.0,3.3333333333333335,-0.5385471730980353
Tamil Nadu,Vellore,8271.0,1309.0,53.0,11895.0,77505.0,99121.0,92682.0,9633.0,281203.0,29.188602864853642,0.057202079382887586
Tamil Nadu,Villupuram,5854.0,915.0,3.0,9988.0,29580.0,85898.0,35363.0,6772.0,160829.0,23.745607559427135,-0.06821376207689174
Tamil Nadu,Viluppuram,4341.0,781.0,0.0,2249.0,33539.0,22410.0,63056.0,5122.0,121254.0,23.668553581885615,-0.0699892163789666
Tamil Nadu,Virudhunagar,4769.0,627.0,11.0,8761.0,48681.0,59765.0,61529.0,5407.0,178736.0,33.05029585798817,0.1461820341718344
Tamilnadu,Chennai,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.592311129703767
Telangana,Adilabad,2517.0,467.0,3.0,6413.0,39597.0,44923.0,35360.0,2987.0,126293.0,42.26673360107095,0.35854438797691873
Telangana,Bhadradri Kothagudem,2490.0,682.0,39.0,5559.0,28170.0,11882.0,9721.0,3211.0,55332.0,17.2266500622665,-0.21842159693058602
Telangana,Hanumakonda,916.0,109.0,5.0,1914.0,17061.0,1831.0,7186.0,1030.0,27992.0,27.150339476236663,0.010237034650035531
Telangana,Hyderabad,19721.0,5600.0,669.0,31935.0,184522.0,133421.0,95120.0,25990.0,444998.0,17.121234273402333,-0.22085055545832263
Telangana,Jagitial,1488.0,98.0,9.0,1965.0,14334.0,6634.0,4111.0,1595.0,27044.0,16.94486215538847,-0.22491446812947619
Telangana,Jangaon,66.0,15.0,0.0,93.0,709.0,128.0,152.0,81.0,1082.0,13.195121951219512,-0.3113148408236364
Telangana,Jangoan,892.0,130.0,0.0,1561.0,15339.0,3951.0,3328.0,1022.0,24179.0,23.635386119257088,-0.07075345095960188
Telangana,Jayashankar Bhupalpally,670.0,173.0,4.0,1380.0,14881.0,2077.0,2491.0,847.0,20829.0,24.5625,-0.049391175051244726
Telangana,Jogulamba Gadwal,1543.0,299.0,2.0,6843.0,26733.0,6006.0,5324.0,1844.0,44906.0,24.33929539295393,-0.05453418768299802
Telangana,K.v. Rangareddy,13564.0,3681.0,164.0,31619.0,165711.0,122856.0,125725.0,17409.0,445911.0,25.61234922458357,-0.025200868699928092
Telangana,Kamareddy,1862.0,144.0,2.0,3541.0,20904.0,7963.0,7278.0,2008.0,39686.0,19.754106520657043,-0.16018471435124945
Telangana,Karimnagar,5115.0,686.0,7.0,9393.0,68602.0,68569.0,67307.0,5808.0,213871.0,36.817180237562404,0.23297743773850765
Telangana,Khammam,2800.0,1079.0,9.0,8152.0,45656.0,44451.0,17719.0,3888.0,115978.0,29.82206222679352,0.07179805723152903
Telangana,Komaram Bheem,917.0,189.0,0.0,3729.0,23729.0,4930.0,4747.0,1106.0,37135.0,33.54561878952123,0.1575951144275918
Telangana,Mahabubabad,1249.0,253.0,1.0,2613.0,20797.0,5922.0,4258.0,1503.0,33590.0,22.33377659574468,-0.10074474150519964
Telangana,Mahabubnagar,7689.0,2463.0,16.0,22869.0,73557.0,104613.0,90436.0,10168.0,291475.0,28.663093716196283,0.045093457498175046
Telangana,Mancherial,924.0,169.0,1.0,3062.0,24061.0,7258.0,5151.0,1094.0,39532.0,36.10228310502283,0.2165049955621849
Telangana,Medak,6158.0,1379.0,7.0,8929.0,46040.0,66461.0,60205.0,7544.0,181635.0,24.073558648111334,-0.06065721289082616
Telangana,Medchal Malkajgiri,409.0,265.0,30.0,0.0,0.0,0.0,0.0,704.0,0.0,0.0,-0.6153528253919376
Telangana,Medchal-malkajgiri,3064.0,900.0,106.0,13782.0,71470.0,13800.0,16330.0,4070.0,115382.0,28.342422009334317,0.037704637612855356
Telangana,Medchal?malkajgiri,1.0,1.0,0.0,89.0,261.0,490.0,366.0,2.0,1206.0,402.0,8.647408841252686
Telangana,Medchalâmalkajgiri,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.592311129703767
Telangana,Medchal−malkajgiri,445.0,88.0,2.0,425.0,1252.0,3466.0,1147.0,535.0,6290.0,11.735074626865671,-0.3449568069617255
Telangana,Mulugu,700.0,233.0,4.0,1318.0,10380.0,2353.0,3034.0,937.0,17085.0,18.214285714285715,-0.19566479678597123
Telangana,Nagarkurnool,1077.0,282.0,2.0,2811.0,17359.0,7210.0,5244.0,1361.0,32624.0,23.953010279001468,-0.06343485172756096
Telangana,Nalgonda,5405.0,1246.0,10.0,10853.0,66588.0,80121.0,57868.0,6661.0,215430.0,32.33713599519664,0.12974962163637443
Telangana,Narayanpet,1082.0,224.0,4.0,2346.0,14386.0,2929.0,3358.0,1310.0,23019.0,17.558352402745996,-0.2107786125422035
Telangana,Nirmal,1292.0,106.0,3.0,4519.0,29327.0,6240.0,7084.0,1401.0,47170.0,33.64479315263909,0.15988025992262167
Telangana,Nizamabad,5985.0,583.0,9.0,11080.0,55895.0,63114.0,54082.0,6577.0,184171.0,27.99802371541502,0.029769116928841727
Telangana,Peddapalli,513.0,72.0,3.0,919.0,9008.0,2370.0,4057.0,588.0,16354.0,27.765704584040748,0.024416090201175605
Telangana,Rajanna Sircilla,834.0,51.0,3.0,1426.0,9739.0,4367.0,3718.0,888.0,19250.0,21.653543307086615,-0.11641846993942238
Telangana,Ranga Reddy,181.0,93.0,10.0,0.0,0.0,0.0,0.0,284.0,0.0,0.0,-0.6153528253919376
Telangana,Rangareddy,237.0,61.0,2.0,734.0,4828.0,878.0,1908.0,300.0,8348.0,27.73421926910299,0.023690615155733577
Telangana,Sangareddy,2224.0,468.0,11.0,6437.0,30851.0,14012.0,8067.0,2703.0,59367.0,21.95525147928994,-0.10946660204887912
Telangana,Siddipet,1701.0,174.0,1.0,4466.0,31495.0,10041.0,6168.0,1876.0,52170.0,27.794352690463505,0.025076191151411107
Telangana,Suryapet,1743.0,297.0,2.0,4565.0,41224.0,9015.0,11078.0,2042.0,65882.0,32.24767498776309,0.12768828832713341
Telangana,Vikarabad,2085.0,506.0,2.0,8873.0,51676.0,7987.0,6236.0,2593.0,74772.0,28.824980724749423,0.048823608685124795
Telangana,Wanaparthy,1266.0,401.0,0.0,4167.0,21013.0,4693.0,5281.0,1667.0,35154.0,21.075539568345324,-0.12973665619412414
Telangana,Warangal,2462.0,490.0,0.0,5476.0,23625.0,54305.0,37305.0,2952.0,120711.0,40.87741280054182,0.3265320808778807
Telangana,Warangal (urban),6.0,1.0,0.0,11.0,110.0,4.0,7.0,7.0,132.0,16.5,-0.23516484653712103
Telangana,Warangal Rural,660.0,70.0,2.0,1082.0,16618.0,3736.0,3433.0,732.0,24869.0,33.92769440654843,0.1663987845250027
Telangana,Warangal Urban,585.0,72.0,6.0,1821.0,13757.0,4643.0,3940.0,663.0,24161.0,36.38704819277108,0.22306646605669542
Telangana,Yadadri.,1380.0,205.0,1.0,3489.0,36383.0,6847.0,5827.0,1586.0,52546.0,33.11027095148078,0.14756396202496072
The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,548.0,141.0,27.0,0.0,0.0,0.0,0.0,716.0,0.0,0.0,-0.6153528253919376
Tripura,Dhalai,777.0,607.0,36.0,1334.0,14091.0,20943.0,14025.0,1420.0,50393.0,35.46305418719212,0.2017760773624511
Tripura,Dhalai  *,28.0,4.0,0.0,14.0,378.0,197.0,450.0,32.0,1039.0,31.484848484848484,0.11011147218410361
Tripura,Gomati,464.0,204.0,11.0,1461.0,8300.0,11757.0,2945.0,679.0,24463.0,35.975,0.21357217699000347
Tripura,Khowai,196.0,99.0,44.0,514.0,2997.0,7029.0,2137.0,339.0,12677.0,37.28529411764706,0.24376357531082718
Tripura,North Tripura,1046.0,416.0,26.0,1058.0,13873.0,23177.0,24321.0,1488.0,62429.0,41.9267965077233,0.3507116609188809
Tripura,Sepahijala,1121.0,577.0,30.0,1094.0,14231.0,13756.0,5869.0,1728.0,34950.0,20.213996529786005,-0.14958806871086988
Tripura,South Tripura,1348.0,804.0,6.0,2536.0,28143.0,22883.0,34673.0,2158.0,88235.0,40.86845761926818,0.3263257383161411
Tripura,Unakoti,433.0,179.0,27.0,499.0,3144.0,11699.0,4034.0,639.0,19376.0,30.275,0.08223451156743039
Tripura,West Tripura,1963.0,764.0,75.0,3281.0,41065.0,36094.0,56166.0,2802.0,136606.0,48.735640385301465,0.5075989695343012
Uttar Pradesh,Agra,16314.0,12691.0,905.0,18477.0,157476.0,152308.0,82740.0,29910.0,411001.0,13.740797699842867,-0.2987415462794423
Uttar Pradesh,Aligarh,13830.0,11776.0,586.0,15788.0,170674.0,144160.0,55340.0,26192.0,385962.0,14.735310960943764,-0.2758262743593052
Uttar Pradesh,Allahabad,7254.0,5946.0,49.0,18792.0,167503.0,177827.0,81083.0,13249.0,445205.0,33.60037735849057,0.15885684471010306
Uttar Pradesh,Ambedkar Nagar,3856.0,4096.0,50.0,8036.0,67720.0,53320.0,33900.0,8002.0,162976.0,20.364363363738597,-0.14612336188134054
Uttar Pradesh,Amethi,3890.0,3251.0,56.0,7282.0,68998.0,57942.0,35329.0,7197.0,169551.0,23.555293136982495,-0.0725989290839311
Uttar Pradesh,Amroha,5605.0,2476.0,61.0,7277.0,83025.0,64902.0,27770.0,8142.0,182974.0,22.470097015841827,-0.09760368786923762
Uttar Pradesh,Auraiya,2169.0,1547.0,17.0,5621.0,46178.0,43638.0,19543.0,3733.0,114980.0,30.79271558650241,0.09416355656464179
Uttar Pradesh,Auraiya *,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.592311129703767
Uttar Pradesh,Ayodhya,1027.0,634.0,32.0,1751.0,13526.0,3617.0,3774.0,1693.0,22668.0,13.381345926800472,-0.30702392464845857
Uttar Pradesh,Azamgarh,6717.0,13577.0,279.0,17812.0,141977.0,95316.0,78082.0,20573.0,333187.0,16.19456595703315,-0.24220256480797087
Uttar Pradesh,Baghpat,3482.0,3203.0,154.0,5208.0,49700.0,37736.0,20293.0,6839.0,112937.0,16.51125730994152,-0.2349054590271811
Uttar Pradesh,Baghpat *,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,-0.5462277383274255
Uttar Pradesh,Bagpat,0.0,1.0,0.0,2.0,8.0,2.0,6.0,1.0,18.0,9.0,-0.4079775641984013
Uttar Pradesh,Bahraich,14674.0,22360.0,2304.0,10401.0,119296.0,131149.0,49929.0,39338.0,310775.0,7.899921197793538,-0.4333252451918499
Uttar Pradesh,Ballia,4079.0,5860.0,37.0,12808.0,92140.0,77756.0,55249.0,9976.0,237953.0,23.85015535732184,-0.06580480353293361
Uttar Pradesh,Balrampur,4181.0,7907.0,236.0,5318.0,72758.0,66623.0,35489.0,12324.0,180188.0,14.619716024340772,-0.2784897777116047
Uttar Pradesh,Banda,4825.0,5563.0,203.0,5285.0,64150.0,58396.0,34095.0,10591.0,161926.0,15.287575528700906,-0.263101162249686
Uttar Pradesh,Bara Banki,5776.0,3218.0,92.0,8729.0,101238.0,114423.0,50819.0,9086.0,275209.0,30.286012985583803,0.08248826942987061
Uttar Pradesh,Barabanki,1401.0,922.0,52.0,161.0,4799.0,789.0,3435.0,2375.0,9184.0,3.8653198653198655,-0.5262893013177964
Uttar Pradesh,Bareilly,17187.0,10017.0,607.0,21442.0,220300.0,166397.0,68411.0,27811.0,476550.0,17.13469006184381,-0.22054051127580973
Uttar Pradesh,Basti,4823.0,5216.0,80.0,8964.0,75846.0,69272.0,39929.0,10119.0,194011.0,19.17104743083004,-0.17361938446726505
Uttar Pradesh,Bhadohi,265.0,277.0,4.0,1463.0,10317.0,3621.0,2919.0,546.0,18320.0,33.49177330895795,0.1563544232502695
Uttar Pradesh,Bijnor,12935.0,3843.0,73.0,17345.0,209514.0,143040.0,74008.0,16851.0,443907.0,26.34150249228578,-0.008399940995498524
Uttar Pradesh,Budaun,7773.0,7407.0,349.0,14396.0,156943.0,77268.0,33050.0,15529.0,281657.0,18.136316806181583,-0.1974613326396456
Uttar Pradesh,Bulandshahar,115.0,70.0,0.0,28.0,635.0,61.0,159.0,185.0,883.0,4.747311827956989,-0.5059667109152993
